Time (s),Channel 1 (V),Channel 2 (V)
-9.3125e-05,0.01556213443093567,0.008140386170109147
-9.31e-05,0.01693392219979772,0.00904952431556786
-9.3075e-05,0.01796826199670492,0.009765302562979561
-9.305e-05,0.01898779348827242,0.01078112666990237
-9.3025e-05,0.01973857960175102,0.01154097652599302
-9.3e-05,0.02042748576961541,0.01261598310846427
-9.2975e-05,0.02138246848087912,0.01355680071329475
-9.295e-05,0.02258129369353736,0.01478103632799451
-9.2925e-05,0.02370218720654024,0.01593409848867335
-9.289999999999999e-05,0.02510474090750631,0.01684847407641068
-9.287499999999999e-05,0.02597224505480055,0.01798630507822732
-9.284999999999999e-05,0.02675759188261003,0.01921130392488424
-9.282500000000001e-05,0.02791311728448297,0.0200822754356188
-9.280000000000001e-05,0.02778486750109391,0.02073560110223642
-9.277500000000001e-05,0.02809314486141241,0.02094604157447165
-9.275e-05,0.02739687739300532,0.02020907652938729
-9.2725e-05,0.02744938841065609,0.02026471009484843
-9.27e-05,0.02712845082631929,0.01990813470192627
-9.2675e-05,0.02640911691070558,0.01926868172424747
-9.265e-05,0.02516538224765704,0.01811574874413284
-9.2625e-05,0.02342412933473886,0.0170216788435845
-9.26e-05,0.02269118149838063,0.01585032311507124
-9.2575e-05,0.02105077532849437,0.01427631008649785
-9.255e-05,0.0200671530771651,0.01330055713876335
-9.2525e-05,0.01878895814432957,0.01163456399304656
-9.25e-05,0.01757944053629238,0.01052420904540867
-9.2475e-05,0.0173986163520074,0.009852204639549708
-9.245e-05,0.01637838511784297,0.009306518678057265
-9.2425e-05,0.01643598090362135,0.008841230433212895
-9.24e-05,0.01604568920462568,0.008290390582008594
-9.2375e-05,0.01509425511275513,0.007719154719658844
-9.235e-05,0.01531483006728007,0.007411165144306131
-9.232499999999999e-05,0.01521740096564091,0.007408471611028148
-9.229999999999999e-05,0.01517062939554428,0.007434489939573805
-9.227500000000001e-05,0.01552704727769649,0.008005219449665625
-9.225000000000001e-05,0.01557224984927108,0.007621499249975769
-9.222500000000001e-05,0.01599986459283717,0.007768526879470037
-9.22e-05,0.01642132547614062,0.008185442632447328
-9.2175e-05,0.01671999827444039,0.008840170619272154
-9.215e-05,0.0169596770652213,0.00926273002221964
-9.2125e-05,0.01741749002917265,0.009639814014852364
-9.21e-05,0.01801476971562086,0.01007570597791161
-9.2075e-05,0.01858078861739122,0.01046997631872636
-9.205e-05,0.01933219255957262,0.01107524385260207
-9.2025e-05,0.02020647176504093,0.01218160723932028
-9.2e-05,0.02118160255677912,0.01279808237228369
-9.1975e-05,0.02233978057902432,0.01393724754859661
-9.195e-05,0.02250800265814655,0.01439805684254852
-9.1925e-05,0.02359831765129679,0.01536685063181493
-9.19e-05,0.02485604232304593,0.01650636690667966
-9.1875e-05,0.02595991564499196,0.01778050414373244
-9.185e-05,0.02668317511025718,0.01863028056079558
-9.1825e-05,0.02744685055396688,0.01942722716395514
-9.18e-05,0.02843847867763822,0.02036314746248797
-9.177499999999999e-05,0.02954264933227966,0.02150643249142772
-9.174999999999999e-05,0.02909105508586428,0.02160764042662654
-9.172499999999999e-05,0.02880237304516644,0.02141446600342622
-9.170000000000001e-05,0.02846170937378437,0.02102754947362927
-9.167500000000001e-05,0.0284089420856729,0.02104620984315727
-9.165000000000001e-05,0.02792806857063068,0.02074984325944047
-9.1625e-05,0.02738378169872214,0.02032735970563161
-9.16e-05,0.0262719545165982,0.01905425413537828
-9.1575e-05,0.02411825588139362,0.01744299029117318
-9.155e-05,0.0236107235000345,0.01689395956043916
-9.1525e-05,0.02336790186897097,0.01554935165904045
-9.15e-05,0.02212174600809532,0.01469959598197615
-9.1475e-05,0.02090754962161662,0.01336802613270566
-9.145e-05,0.01958872981937775,0.01197871642294896
-9.1425e-05,0.01933593490848403,0.01177880416669684
-9.14e-05,0.01904901475352455,0.01139705841489616
-9.1375e-05,0.0187704325485705,0.01091509847012672
-9.135e-05,0.01829346457850128,0.01065827684219908
-9.1325e-05,0.0181012128795458,0.01012299317526793
-9.13e-05,0.01807790658677256,0.01037362332097029
-9.1275e-05,0.01824803100553388,0.01010183837645063
-9.125e-05,0.01844268810914922,0.01010714959386799
-9.122499999999999e-05,0.01844613165133628,0.01012604462166877
-9.119999999999999e-05,0.01895317760314409,0.01060567309428305
-9.117499999999999e-05,0.0188639773733689,0.0110590625055069
-9.115000000000001e-05,0.01957707972633648,0.0114505880556176
-9.112500000000001e-05,0.01991976534427807,0.01158412194558084
-9.110000000000001e-05,0.02042947739329334,0.0120957214226933
-9.1075e-05,0.02094082750961555,0.01289361969551393
-9.105e-05,0.02149829914927056,0.01349418458279541
-9.1025e-05,0.0220789576853544,0.0140148228476882
-9.1e-05,0.02268774153597816,0.01486779440971558
-9.0975e-05,0.02451785628374164,0.0163437516866281
-9.095e-05,0.02558861807238377,0.01717494091673039
-9.0925e-05,0.02648786543297108,0.01818826348350734
-9.09e-05,0.02718949057543584,0.01892407745865606
-9.0875e-05,0.02795942811524772,0.01970533247497859
-9.085e-05,0.02939496047633725,0.02109819968710783
-9.0825e-05,0.03086059629880855,0.02228682590894127
-9.08e-05,0.03185297512436312,0.02313437188727197
-9.0775e-05,0.03249800787360876,0.02425733053220522
-9.075e-05,0.03314395030928796,0.02509704804983074
-9.0725e-05,0.03426472905860884,0.02565947356067303
-9.07e-05,0.03453169738951883,0.02628254430955344
-9.067499999999999e-05,0.03385820830094771,0.02595343874880981
-9.064999999999999e-05,0.03340806892109948,0.02520816377876147
-9.062499999999999e-05,0.03295464519418948,0.02492870266438506
