Time (s),Channel 1 (V),Channel 2 (V)
0.00205965578125,-0.01327354039177656,-0.03290235636257235
0.00205968078125,-0.01642711772872621,-0.03449519289123374
0.00205970578125,-0.01800390639723114,-0.03608802941991287
0.00205973078125,-0.01800390639723114,-0.03608802941991287
0.00205975578125,-0.01485032906028293,-0.03290235636259662
0.00205978078125,-0.01800390639723114,-0.03369877462691301
0.00205980578125,-0.01800390639723114,-0.03449519289124279
0.00205983078125,-0.01327354039181098,-0.03210593809825778
0.00205985578125,-0.01642711772872692,-0.03369877462690613
0.00205988078125,-0.01169675172330031,-0.03290235636257634
0.00205990578125,-0.01642711772870972,-0.03290235636257489
0.00205993078125,-0.01327354039178804,-0.0313095198339059
0.00205995578125,-0.01642711772873911,-0.0313095198339059
0.00205998078125,-0.01169675172333042,-0.03210593809823388
0.00206000578125,-0.007754780052077043,-0.02732742851223597
0.00206003078125,-0.006966385717839273,-0.02812384677656575
0.00206005578125,-0.0022360197124166,-0.02414175545490922
0.00206008078125,-0.006177991383596843,-0.02573459198356661
0.00206010578125,-0.006966385717834612,-0.0265310102478964
0.00206013078125,-0.008543174386315529,-0.02812384677654837
0.00206015578125,-0.007754780052068797,-0.02573459198356263
0.00206018078125,-0.00302441404664218,-0.02493817371923284
0.00206020578125,-0.003024414046643255,-0.02254891892623878
0.00206023078125,-0.005389597049350828,-0.02414175545489545
0.00206025578125,-0.004601202715113058,-0.02414175545489545
0.00206028078125,-0.005389597049426834,-0.022548918926296
0.00206030578125,-0.01563872339449417,-0.03210593809823279
0.00206033078125,-0.008543174386354248,-0.02653101024792429
0.00206035578125,-0.01563872339447697,-0.03130951983389504
0.00206038078125,-0.01169675172329314,-0.02971668330524053
0.00206040578125,-0.01327354039176868,-0.03369877462688946
0.00206043078125,-0.01563872339448378,-0.03210593809823532
0.00206045578125,-0.01248514605753628,-0.03130951983390663
0.00206048078125,-0.0172155120629629,-0.03290235636256619
0.00206050578125,-0.01642711772874628,-0.03529161115556896
0.00206053078125,-0.01642711772874628,-0.03369877462690939
0.00206055578125,-0.01800390639722182,-0.03688444768422853
0.00206058078125,-0.02115748373419226,-0.03768086594857752
0.00206060578125,-0.01958069506571672,-0.03688444768424772
0.00206063078125,-0.01563872339452895,-0.03608802941991794
0.00206065578125,-0.01958069506570417,-0.0384772842129044
0.00206068078125,-0.01721551206299086,-0.03608802941991504
0.00206070578125,-0.0187923007314621,-0.03608802941991287
0.00206073078125,-0.01563872339450385,-0.03210593809826575
0.00206075578125,-0.01563872339450385,-0.03768086594857425
0.00206078078125,-0.01879230073144919,-0.03768086594858186
0.00206080578125,-0.01800390639723437,-0.03369877462691265
0.00206083078125,-0.01879230073147178,-0.03449519289124207
0.00206085578125,-0.01485032906029369,-0.03210593809825996
0.00206088078125,-0.01563872339451533,-0.03210593809824909
0.00206090578125,-0.01879230073146497,-0.03449519289123736
0.00206093078125,-0.01485032906026142,-0.03369877462688765
0.00206095578125,-0.01485032906026357,-0.03130951983391677
0.00206098078125,-0.01563872339450134,-0.0352916111555657
0.00206100578125,-0.01406193472603333,-0.03210593809826937
0.00206103078125,-0.01485032906025963,-0.03369877462690939
0.00206105578125,-0.01406193472602186,-0.03369877462690939
0.00206108078125,-0.006177991383606881,-0.02971668330520613
0.00206110578125,-0.007754780052079552,-0.02573459198356444
0.00206113078125,-0.007754780052079552,-0.02573459198356444
0.00206115578125,-0.005389597049346525,-0.02573459198355285
0.00206118078125,-0.004601202715116284,-0.02414175545489654
0.00206120578125,-0.009331568720542902,-0.02493817371922633
0.00206123078125,-0.003024414046635727,-0.02095608239756291
0.00206125578125,-0.004601202715108397,-0.02175250066189414
0.00206128078125,-0.003024414046632858,-0.0241417554548835
0.00206130578125,-0.003812808380862382,-0.02095608239757268
0.00206133078125,-0.003024414046627122,-0.02334533719056385
0.00206135578125,-0.007754780052053738,-0.02971668330520215
0.00206138078125,-0.009331568720573733,-0.02414175545492841
0.00206140578125,-0.01090835738904927,-0.02971668330523691
0.00206143078125,-0.01327354039176258,-0.03130951983389649
0.00206145578125,-0.01327354039178087,-0.0305131015695801
0.00206148078125,-0.01406193472601863,-0.03210593809823967
0.00206150578125,-0.0148503290602564,-0.03290235636256982
0.00206153078125,-0.01642711772875417,-0.03529161115558236
0.00206155578125,-0.01800390639722971,-0.03608802941991215
0.00206158078125,-0.01642711772875704,-0.03688444768424193
0.00206160578125,-0.01800390639722397,-0.03529161115557475
0.00206163078125,-0.01642711772874843,-0.03449519289124497
0.00206165578125,-0.01800390639721967,-0.03529161115557258
0.00206168078125,-0.02194587806844652,-0.04007012074158208
0.00206170578125,-0.02273427240268429,-0.03927370247725229
0.00206173078125,-0.01879230073150405,-0.03927370247725084
0.00206175578125,-0.01958069506572174,-0.03927370247725084
0.00206178078125,-0.02115748373419728,-0.03927370247725084
0.00206180578125,-0.02115748373420086,-0.04007012074157883
0.00206183078125,-0.01958069506572102,-0.03927370247724831
0.00206185578125,-0.02115748373419656,-0.03847728421291852
0.00206188078125,-0.01879230073149401,-0.03927370247724396
0.00206190578125,-0.02194587806844329,-0.04086653900591983
0.00206193078125,-0.02194587806844329,-0.04086653900591983
0.00206195578125,-0.02115748373422022,-0.03847728421292939
0.00206198078125,-0.02352266673692098,-0.04007012074158715
0.00206200578125,-0.02036908939996991,-0.04086653900591693
0.00206203078125,-0.02036908939995234,-0.03688444768425968
0.00206205578125,-0.01958069506571887,-0.0384772842129178
0.00206208078125,-0.02115748373419441,-0.03927370247724758
0.00206210578125,-0.01879230073142195,-0.03927370247720448
0.00206213078125,-0.01169675172329385,-0.03290235636257163
0.00206215578125,-0.01327354039176939,-0.03051310156958227
0.00206218078125,-0.01248514605752876,-0.02971668330524235
0.00206220578125,-0.01169675172329242,-0.03051310156956995
0.00206223078125,-0.01248514605753019,-0.02892026504091039
0.00206225578125,-0.01011996305481186,-0.02812384677658314
0.00206228078125,-0.01090835738904748,-0.03051310156956851
0.00206230578125,-0.006966385717858633,-0.02414175545493022
0.00206233078125,-0.01090835738902597,-0.02732742851222872
0.00206235578125,-0.006966385717837122,-0.02653101024789893
0.00206238078125,-0.00933156872055043,-0.02732742851222872
0.00206240578125,-0.00933156872063755,-0.02493817371928645
0.00206243078125,-0.02273427240267963,-0.03529161115557367
0.00206245578125,-0.01721551206302385,-0.03449519289124895
0.00206248078125,-0.02036908939995843,-0.03688444768425134
0.00206250578125,-0.02036908939995843,-0.03768086594858114
0.00206253078125,-0.02115748373419549,-0.03768086594858186
0.00206255578125,-0.02036908939996202,-0.0416629572702507
0.00206258078125,-0.02115748373419979,-0.04086653900592092
0.00206260578125,-0.02036908939996417,-0.04007012074159114
0.00206263078125,-0.02352266673691848,-0.04007012074159512
0.00206265578125,-0.02115748373420517,-0.04245937553458448
0.00206268078125,-0.02352266673690987,-0.04086653900593215
0.00206270578125,-0.02352266673693102,-0.04086653900592853
0.00206273078125,-0.02431106107116879,-0.04325579379891788
0.00206275578125,-0.02194587806846265,-0.04166295727026736
0.00206278078125,-0.01879230073148863,-0.04405221206325781
0.00206280578125,-0.02352266673691525,-0.04405221206325781
0.00206283078125,-0.02273427240269254,-0.03847728421295075
0.00206285578125,-0.023522666736926,-0.04245937553458013
0.00206288078125,-0.02273427240268823,-0.03927370247726098
0.00206290578125,-0.0219458780684562,-0.04245937553459534
0.00206293078125,-0.02352266673692995,-0.04325579379891607
0.00206295578125,-0.02431106107116772,-0.04007012074159693
0.00206298078125,-0.02352266673691597,-0.039273702477257
0.00206300578125,-0.02194587806844043,-0.040070120741581
0.00206303078125,-0.02036908939996489,-0.03768086594859164
0.00206305578125,-0.01879230073149078,-0.03768086594858186
0.00206308078125,-0.02115748373419979,-0.03768086594858186
0.00206310578125,-0.02036908939996202,-0.03768086594858186
0.00206313078125,-0.01406193472602437,-0.03529161115558381
0.00206315578125,-0.01485032906025927,-0.0360880294199078
0.00206318078125,-0.01248514605754596,-0.03051310156959929
0.00206320578125,-0.01169675172328668,-0.03130951983388055
0.00206323078125,-0.01090835738904856,-0.02732742851223343
0.00206325578125,-0.009331568720573016,-0.02732742851223343
0.00206328078125,-0.006177991383613335,-0.02892026504088359
0.00206330578125,-0.009331568720564412,-0.02573459198356444
0.00206333078125,-0.006966385717851103,-0.02732742851222401
0.00206335578125,-0.009331568720573016,-0.02732742851223778
0.00206338078125,-0.01090835738904856,-0.02812384677656756
0.00206340578125,-0.01169675172328632,-0.02892026504089698
0.00206343078125,-0.0211574837341772,-0.02493817371926182
0.00206345578125,-0.01642711772875059,-0.03130951983390011
0.00206348078125,-0.02115748373416645,-0.0376808659485355
0.00206350578125,-0.01800390639722756,-0.03529161115557838
0.00206353078125,-0.01721551206299015,-0.03529161115557838
0.00206355578125,-0.02194587806840673,-0.03847728421289173
0.00206358078125,-0.02036908939996489,-0.03768086594858186
0.00206360578125,-0.02194587806843971,-0.03768086594858186
0.00206363078125,-0.0250994554053872,-0.04166295727022173
0.00206365578125,-0.02588784973964792,-0.03927370247725084
0.00206368078125,-0.02352266673693461,-0.03927370247725084
0.00206370578125,-0.02431106107119927,-0.04644146685622508
0.00206373078125,-0.02746463840813385,-0.04245937553459752
0.00206375578125,-0.02509945540542054,-0.04564504859191666
0.00206378078125,-0.02825303274237628,-0.04564504859193332
0.00206380578125,-0.02746463840814031,-0.04644146685625949
0.00206383078125,-0.02746463840814031,-0.0456450485919297
0.00206385578125,-0.03140661007934636,-0.04803430338492413
0.00206388078125,-0.03061821574510859,-0.04723788512059579
0.00206390578125,-0.02982982141087082,-0.04723788512059579
0.00206393078125,-0.02667624407391508,-0.04723788512060158
0.00206395578125,-0.02904142707662194,-0.04803430338492811
0.00206398078125,-0.02667624407390863,-0.04644146685626854
0.00206400578125,-0.02825303274237736,-0.04564504859192137
0.00206403078125,-0.02746463840813959,-0.04484863032759159
0.00206405578125,-0.02667624407390182,-0.04405221206326179
0.00206408078125,-0.02509945540542305,-0.04405221206325781
0.00206410578125,-0.02667624407389788,-0.04405221206325709
0.00206413078125,-0.02667624407389788,-0.04245937553459752
0.00206415578125,-0.02431106107115194,-0.04166295727024491
0.00206418078125,-0.02115748373420086,-0.04007012074158534
0.00206420578125,-0.02036908939996309,-0.03927370247725556
0.00206423078125,-0.01721551206297581,-0.03608802941990417
0.00206425578125,-0.0148503290602625,-0.0344951928912446
0.00206428078125,-0.01800390639721107,-0.03369877462691446
0.00206430578125,-0.01327354039179628,-0.0329023563625709
0.00206433078125,-0.01721551206298513,-0.03210593809824112
0.00206435578125,-0.01800390639722577,-0.03290235636256945
0.00206438078125,-0.01721551206297796,-0.03369877462690214
0.00206440578125,-0.01485032906026465,-0.03210593809824257
0.00206443078125,-0.01485032906026142,-0.0336987746268978
0.00206445578125,-0.01169675172331429,-0.03210593809825669
0.00206448078125,-0.01721551206297867,-0.03608802941990562
0.00206450578125,-0.02036908939993405,-0.03529161115558453
0.00206453078125,-0.02352266673692529,-0.04166295727024563
0.00206455578125,-0.02273427240268752,-0.03927370247725628
0.00206458078125,-0.02431106107115768,-0.04007012074157883
0.00206460578125,-0.02509945540541302,-0.04325579379891824
0.00206463078125,-0.02509945540541302,-0.04166295727025867
0.00206465578125,-0.02667624407388425,-0.04325579379890956
0.00206468078125,-0.02667624407389788,-0.04484863032759014
0.00206470578125,-0.02667624407389788,-0.04405221206326034
0.00206473078125,-0.02982982141084824,-0.04484863032759231
0.00206475578125,-0.02746463840814568,-0.04484863032759593
0.00206478078125,-0.02982982141085899,-0.0464414668562555
0.00206480578125,-0.02825303274237664,-0.04484863032765388
0.00206483078125,-0.02746463840814318,-0.05281281297092276
0.00206485578125,-0.02904142707661871,-0.0448486303276249
0.00206488078125,-0.02667624407392656,-0.04723788512056102
0.00206490578125,-0.0306182157451068,-0.04245937553459534
0.00206493078125,-0.02825303274239349,-0.04723788512057406
0.00206495578125,-0.02825303274237736,-0.04564504859191593
0.00206498078125,-0.02746463840814246,-0.04405221206325853
0.00206500578125,-0.02982982141085577,-0.04484863032758832
0.00206503078125,-0.02825303274236266,-0.04484863032759738
0.00206505578125,-0.02509945540541445,-0.04564504859192752
0.00206508078125,-0.02825303274236553,-0.0472378851205871
0.00206510578125,-0.03061821574508672,-0.04723788512057225
0.00206513078125,-0.02667624407389788,-0.04325579379892332
0.00206515578125,-0.02746463840813565,-0.0440522120632531
0.00206518078125,-0.02588784973964254,-0.04325579379892766
0.00206520578125,-0.02352266673692923,-0.04405221206325745
0.00206523078125,-0.02431106107116556,-0.04086653900594012
0.00206525578125,-0.01642711772875417,-0.03608802941989693
0.00206528078125,-0.01800390639722971,-0.03290235636257779
0.00206530578125,-0.01485032906028293,-0.03449519289123301
0.00206533078125,-0.01642711772874987,-0.03290235636257489
0.00206535578125,-0.01721551206298764,-0.03290235636257489
0.00206538078125,-0.01406193472604194,-0.03290235636257489
0.00206540578125,-0.01485032906025174,-0.0305131015695714
0.00206543078125,-0.01248514605753843,-0.0305131015695714
0.00206545578125,-0.01248514605753413,-0.02971668330524307
0.00206548078125,-0.01169675172330318,-0.0305131015695743
0.00206550578125,-0.01485032906025425,-0.03130951983390409
0.00206553078125,-0.01485032906026142,-0.03290235636256185
0.00206555578125,-0.02431106107117309,-0.03847728421293156
0.00206558078125,-0.02509945540541086,-0.04325579379891028
0.00206560578125,-0.02273427240271978,-0.04166295727026121
0.00206563078125,-0.02667624407390433,-0.04245937553459969
0.00206565578125,-0.02904142707661764,-0.04644146685624862
0.00206568078125,-0.02588784973969416,-0.04245937553464098
0.00206570578125,-0.0306182157451154,-0.04883072164926478
0.00206573078125,-0.03298339874782871,-0.04883072164926478
0.00206575578125,-0.03298339874784341,-0.04644146685629208
0.00206578078125,-0.03377179308208118,-0.05042355817793086
0.00206580578125,-0.03456018741631895,-0.0488307216492713
0.00206583078125,-0.03534858175055887,-0.04962713991361666
0.00206585578125,-0.03456018741632218,-0.05201639470659949
0.00206588078125,-0.03456018741632218,-0.04962713991361014
0.00206590578125,-0.03219500441362178,-0.0504235581779392
0.00206593078125,-0.03613697608480775,-0.05121997644226826
0.00206595578125,-0.03692537041904553,-0.05121997644226826
0.00206598078125,-0.03534858175055959,-0.0512199764422784
0.00206600578125,-0.03456018741632182,-0.05281281297093653
0.00206603078125,-0.03377179308208405,-0.05121997644227696
0.00206605578125,-0.04007894775597724,-0.04803430338493499
0.00206608078125,-0.03298339874783732,-0.04883072164926478
0.00206610578125,-0.03377179308207473,-0.05201639470658247
0.00206613078125,-0.03298339874784592,-0.05042355817793377
0.00206615578125,-0.03456018741632146,-0.05042355817793377
0.00206618078125,-0.03140661007937397,-0.04883072164927565
0.00206620578125,-0.03140661007935246,-0.04644146685626528
0.00206623078125,-0.03140661007935246,-0.0472378851205947
0.00206625578125,-0.03456018741629923,-0.04803430338492449
0.00206628078125,-0.02509945540540226,-0.04325579379891245
0.00206630578125,-0.02273427240269003,-0.04086653900592418
0.00206633078125,-0.02273427240268572,-0.03927370247726316
0.00206635578125,-0.02352266673691382,-0.03927370247723636
0.00206638078125,-0.01958069506572497,-0.03529161115558743
0.00206640578125,-0.02036908939995198,-0.03768086594856231
0.00206643078125,-0.01958069506572102,-0.03768086594858186
0.00206645578125,-0.02115748373419656,-0.03768086594858186
0.00206648078125,-0.01879230073145314,-0.03529161115557838
0.00206650578125,-0.01642711772875919,-0.03529161115558489
0.00206653078125,-0.02115748373418581,-0.03768086594857425
0.00206655578125,-0.02115748373424604,-0.0368844476842604
0.00206658078125,-0.02667624407391401,-0.03847728421293808
0.00206660578125,-0.03377179308205393,-0.04803430338489551
0.00206663078125,-0.02904142707664955,-0.04564504859195143
0.00206665578125,-0.03219500441358772,-0.04883072164926188
0.00206668078125,-0.02825303274239887,-0.04723788512060231
0.00206670578125,-0.03061821574514444,-0.04723788512061897
0.00206673078125,-0.03534858175056461,-0.05042355817793377
0.00206675578125,-0.03534858175056461,-0.05042355817793377
0.00206678078125,-0.03534858175054847,-0.05360923123525001
0.00206680578125,-0.03298339874783588,-0.05042355817793377
0.00206683078125,-0.03140661007936035,-0.05042355817793377
0.00206685578125,-0.03456018741630712,-0.04803430338489986
0.00206688078125,-0.03219500441359596,-0.04325579379892766
0.00206690578125,-0.03456018741630927,-0.0528128129708851
0.00206693078125,-0.03613697608479772,-0.05121997644227298
0.00206695578125,-0.03456018741632218,-0.05201639470660276
0.00206698078125,-0.03692537041903549,-0.05121997644227298
0.00206700578125,-0.0353485817505474,-0.05121997644224219
0.00206703078125,-0.03219500441359632,-0.04644146685626347
0.00206705578125,-0.0329833987478323,-0.05042355817790841
0.00206708078125,-0.03298339874785704,-0.05121997644227225
0.00206710578125,-0.03692537041904588,-0.05201639470660203
0.00206713078125,-0.03377179308210126,-0.04962713991361557
0.00206715578125,-0.03456018741632935,-0.0512199764422574
0.00206718078125,-0.03613697608480489,-0.04883072164926804
0.00206720578125,-0.03219500441362357,-0.04883072164926478
0.00206723078125,-0.03061821574512616,-0.04484863032760861
0.00206725578125,-0.03456018741631501,-0.04883072164925754
0.00206728078125,-0.0306182157451405,-0.04644146685627977
0.00206730578125,-0.03140661007934099,-0.04245937553459752
0.00206733078125,-0.02825303274238991,-0.04484863032758687
0.00206735578125,-0.01800390639731504,-0.0384772842129685
0.00206738078125,-0.0227342724026807,-0.04086653900591983
0.00206740578125,-0.02115748373420517,-0.04086653900591983
0.00206743078125,-0.02036908939996524,-0.03847728421293699
0.00206745578125,-0.02036908939996059,-0.0368844476842517
0.00206748078125,-0.02115748373419836,-0.03847728421291128
0.00206750578125,-0.02194587806844329,-0.03449519289126995
0.00206753078125,-0.02194587806843433,-0.03768086594857462
0.00206755578125,-0.01800390639724549,-0.03449519289125547
0.00206758078125,-0.0235226667369952,-0.03768086594859418
0.00206760578125,-0.03219500441358198,-0.03927370247725374
0.00206763078125,-0.02509945540544205,-0.04086653900591332
0.00206765578125,-0.03613697608477262,-0.04962713991358769
0.00206768078125,-0.03140661007935676,-0.04803430338493028
0.00206770578125,-0.03456018741630783,-0.04803430338493028
0.00206773078125,-0.03456018741629529,-0.04723788512060122
0.00206775578125,-0.03061821574511433,-0.048034303384931
0.00206778078125,-0.03534858175054095,-0.0488307216492608
0.00206780578125,-0.04007894775599911,-0.05599848602826002
0.00206783078125,-0.0369253704190509,-0.05360923123527247
0.00206785578125,-0.04007894775600198,-0.05520206776393204
0.00206788078125,-0.03771376475332452,-0.05599848602828936
0.00206790578125,-0.04323252509298891,-0.05838774082127871
0.00206793078125,-0.04323252509298891,-0.05759132255694893
0.00206795578125,-0.04244413075873787,-0.05759132255694422
0.00206798078125,-0.04086734209026233,-0.05759132255694422
0.00206800578125,-0.04165573642449903,-0.05838774082127364
0.00206803078125,-0.04007894775602313,-0.05918415908560524
0.00206805578125,-0.0408673420902609,-0.05759132255694567
0.00206808078125,-0.04165573642449867,-0.05679490429261515
0.00206810578125,-0.04086734209024011,-0.05679490429259886
0.00206813078125,-0.03613697608481349,-0.0544056494996095
0.00206815578125,-0.03771376475328043,-0.05201639470662014
0.00206818078125,-0.03456018741633508,-0.05360923123527501
0.00206820578125,-0.03771376475328616,-0.05440564949960479
0.00206823078125,-0.03850215908752824,-0.05520206776393458
0.00206825578125,-0.03850215908752859,-0.05281281297092855
0.00206828078125,-0.03692537041905306,-0.0504235581779392
0.00206830578125,-0.03377179308210556,-0.05201639470658972
0.00206833078125,-0.03534858175056461,-0.0504235581779363
0.00206835578125,-0.03534858175056461,-0.05121997644226609
0.00206838078125,-0.02667624407389788,-0.04405221206325781
0.00206840578125,-0.02667624407390003,-0.04405221206325129
0.00206843078125,-0.0274646384081378,-0.04166295727026193
0.00206845578125,-0.02825303274237628,-0.04325579379891028
0.00206848078125,-0.02746463840814031,-0.04166295727025252
0.00206850578125,-0.02746463840814031,-0.04086653900592273
0.00206853078125,-0.02667624407387959,-0.04007012074158534
0.00206855578125,-0.02431106107117345,-0.04007012074158969
0.00206858078125,-0.02588784973964899,-0.04245937553457905
0.00206860578125,-0.02588784973966118,-0.04007012074159114
0.00206863078125,-0.02667624407389895,-0.04086653900592527
0.00206865578125,-0.02746463840813672,-0.0448486303275742
0.00206868078125,-0.03613697608479628,-0.04723788512059579
0.00206870578125,-0.03456018741632289,-0.04723788512059796
0.00206873078125,-0.03534858175056067,-0.04962713991358732
0.00206875578125,-0.03613697608481708,-0.05042355817794898
0.00206878078125,-0.03771376475328867,-0.05281281297093508
0.00206880578125,-0.03061821574515197,-0.04803430338495853
0.00206883078125,-0.03850215908753433,-0.05281281297093725
0.00206885578125,-0.03850215908753433,-0.05281281297093725
0.00206888078125,-0.03850215908753433,-0.0544056494995961
0.00206890578125,-0.03613697608482855,-0.03847728421302066
0.00206893078125,-0.0400789477560156,-0.05759132255692684
0.00206895578125,-0.04086734209025624,-0.05360923123529891
0.00206898078125,-0.04007894775603496,-0.05599848602827921
0.00206900578125,-0.04323252509298461,-0.05679490429260863
0.00206903078125,-0.04007894775604214,-0.05918415908559582
0.00206905578125,-0.03850215908754723,-0.05599848602827849
0.00206908078125,-0.04165573642449831,-0.05679490429260827
0.00206910578125,-0.03929055342179504,-0.05599848602828138
0.00206913078125,-0.0432325250929717,-0.05520206776394653
0.00206915578125,-0.03850215908754508,-0.0567949042926061
0.00206918078125,-0.03850215908753433,-0.0544056494996258
0.00206920578125,-0.04244413075873393,-0.05599848602827016
0.00206923078125,-0.03850215908754508,-0.05440564949961058
0.00206925578125,-0.03692537041905628,-0.05121997644228202
0.00206928078125,-0.03771376475328975,-0.05281281297094159
0.00206930578125,-0.03692537041905198,-0.05440564949960117
0.00206933078125,-0.0353485817505517,-0.05201639470657668
0.00206935578125,-0.03377179308207975,-0.04883072164926659
0.00206938078125,-0.03377179308207975,-0.04962713991359637
0.00206940578125,-0.03298339874778856,-0.04644146685625514
0.00206943078125,-0.02667624407389931,-0.04564504859192246
0.00206945578125,-0.02746463840813708,-0.04325579379893309
