Time (s),Channel 1 (V),Channel 2 (V)
0.000222975,0.4933521767702381,0.4887181816986094
0.00022305,0.4938185258499283,0.4884979995503809
0.000223125,0.4948996992641119,0.488791290833231
0.0002232,0.4963788220428053,0.4894317108972865
0.000223275,0.4986670358445203,0.490789819915925
0.00022335,0.5006545723879094,0.492173081212055
0.000223425,0.5019149369991285,0.4933395565442307
0.0002235,0.5021938286359549,0.4932098633326967
0.000223575,0.5015576547888546,0.4923442922065085
0.00022365,0.5008590182544537,0.4914647032727467
0.000223725,0.5000212233370456,0.4905172362398726
0.0002238,0.4993608950042341,0.4896867552189845
0.000223875,0.4983725533147829,0.4880059175215915
0.00022395,0.4966144199604738,0.4866990817682159
0.000224025,0.496400895099711,0.4858508220645514
0.0002241,0.4968383321421338,0.4855290734926682
0.000224175,0.4978690556866948,0.4861298904011805
0.00022425,0.4993794197206043,0.486893177118448
0.000224325,0.5016975763624236,0.4883453422069274
0.0002244,0.5034880412441802,0.4897972679669851
0.000224475,0.5048680384538958,0.4907869023884949
0.00022455,0.5049192217793835,0.4907896717602352
0.000224625,0.5046055702815027,0.4904108034716373
0.0002247,0.5037298636251346,0.4893239675210259
0.000224775,0.5025865050474906,0.487817668622811
0.00022485,0.5014297658560957,0.4863638624251521
0.000224925,0.4995324047378202,0.4848796729144925
0.000225,0.4979551178120258,0.4830903168726153
0.000225075,0.4975644138020726,0.4819348278546682
0.00022515,0.4973722087192188,0.4813701153481012
0.000225225,0.4984411710844094,0.481532402811392
0.0002253,0.49998604719023,0.4824031935764977
0.000225375,0.5019918011914516,0.4837657244726474
0.00022545,0.5038890731056356,0.4853816699779068
0.000225525,0.5046359690536307,0.4858205413208744
0.0002256,0.5044466185017107,0.4852346311540744
0.000225675,0.5035651135793842,0.4842520512227174
0.00022575,0.5025867924828972,0.4831354815648219
0.000225825,0.5015279399147627,0.4816425166786892
0.0002259,0.5003964256581795,0.4803161927538088
0.000225975,0.4984851784363002,0.4785253095686678
0.00022605,0.4971440642989876,0.4768582161606519
0.000226125,0.4968438330611202,0.4759785018643833
0.0002262,0.4973192214887664,0.4762354836066405
0.000226275,0.4980993410051262,0.4763943634890656
0.00022635,0.499894781492885,0.4772950361171451
0.000226425,0.5017129492008883,0.4786408824033048
0.0002265,0.5035130877708081,0.4797248350162607
0.000226575,0.5041525225230373,0.4802272423569703
0.00022665,0.5034314263806665,0.479679123287661
0.000226725,0.5024393975887592,0.4784381256435152
0.0002268,0.5011477619876268,0.4770657822820643
0.000226875,0.4996447820701942,0.4753032766098161
0.00022695,0.4982972254151496,0.4736132190698807
0.000227025,0.4961079686857949,0.4712531103279297
0.0002271,0.4944177791146424,0.4691337773750895
0.000227175,0.4936503761371284,0.4680904080245476
0.00022725,0.4939076803837704,0.4677294209880498
0.000227325,0.4949570376719246,0.4680620874946125
0.0002274,0.4963776326549164,0.4690760650356159
0.000227475,0.4975774574225881,0.4699884875495561
0.00022755,0.4990408604580159,0.4710845547393013
0.000227625,0.4993245195579641,0.4710658073462456
0.0002277,0.4985480375862311,0.4701439598511158
0.000227775,0.497585812872508,0.4687938056533607
0.00022785,0.4961622047735309,0.4669871039991852
0.000227925,0.494479795781485,0.4649999487148315
0.000228,0.492999473703337,0.4632636552030867
0.000228075,0.4906680851212533,0.4609430470473551
0.00022815,0.4889288134765499,0.4588228821433337
0.000228225,0.4879479649307992,0.4575003076970645
0.0002283,0.4882301769421488,0.457078166550453
0.000228375,0.4893158997650076,0.4575450165256102
0.00022845,0.4906973936211499,0.458276575132077
0.000228525,0.4921618373709806,0.4593432733054665
0.0002286,0.4936328822235951,0.4605622299416066
0.000228675,0.4942280122769609,0.4609658174372182
0.00022875,0.4930526195188415,0.4601360430050045
0.000228825,0.4921025364731511,0.4589814543177877
